----------mesures----------
2784
temps,X,Y
77.375000,282.197388,244.920574
77.416667,288.774118,244.697968
77.458333,295.573615,244.499246
77.500000,302.447857,244.397739
77.541667,308.822442,244.046432
77.583333,315.012631,243.533291
77.625000,321.030088,243.194283
77.666667,326.264687,242.649629
77.708333,330.884624,242.279533
77.750000,335.134312,241.882503
77.791667,338.370699,241.419042
77.833333,340.635639,241.094549
77.875000,342.591216,240.865498
77.916667,343.150052,240.672100
77.958333,343.032666,240.667650
78.000000,341.650260,240.724403
78.041667,339.642366,241.006874
78.083333,336.548313,241.218034
78.125000,332.943106,241.572051
78.166667,328.341418,241.961235
78.208333,323.094842,242.329243
78.250000,317.353922,242.728227
78.291667,311.449917,243.067404
78.333333,304.683657,243.427156
78.375000,298.059311,243.678557
78.416667,291.385694,243.935065
78.458333,284.711987,244.068496
78.500000,278.371867,244.240315
78.541667,272.354766,244.188373
78.583333,266.949013,244.092311
78.625000,262.001231,244.219737
78.666667,257.769992,244.095837
78.708333,254.125307,244.015127
78.750000,251.340702,244.077686
78.791667,249.500828,243.996068
78.833333,248.883919,243.929478
78.875000,248.930587,244.065440
78.916667,249.402781,244.228471
78.958333,251.299916,244.261069
79.000000,254.198115,244.444817
79.041667,257.362568,244.652119
79.083333,261.627814,244.685041
79.125000,266.555320,244.871344
79.166667,271.653455,244.866257
79.208333,277.464112,245.066271
79.250000,283.569755,244.842173
79.291667,290.118950,244.755646
79.333333,296.483197,244.511848
79.375000,303.026772,244.320411
79.416667,308.936566,244.187527
79.458333,314.855867,243.553784
79.500000,320.515859,243.254393
79.541667,325.636557,242.635494
79.583333,329.977002,242.294506
79.625000,334.138501,242.042990
79.666667,337.022810,241.516734
79.708333,339.167869,241.310908
79.750000,340.449372,241.087029
79.791667,340.960661,240.848085
79.833333,340.673691,240.847903
79.875000,339.431377,240.914142
79.916667,337.452172,241.238304
79.958333,334.496470,241.466570
80.000000,330.676665,241.796856
80.041667,326.127276,242.146730
80.083333,321.216615,242.433229
80.125000,315.535320,242.858929
80.166667,309.599546,243.178461
80.208333,303.427863,243.494212
80.250000,296.968179,243.717101
80.291667,290.780372,244.021281
80.333333,284.323912,244.149577
80.375000,278.198069,244.283337
80.416667,272.748714,244.220827
80.458333,267.361942,244.243138
80.500000,262.847214,244.157722
80.541667,259.092734,244.192093
80.583333,255.592814,244.096015
80.625000,253.138243,244.092368
80.666667,251.504355,244.121734
80.708333,250.779369,244.173931
80.750000,250.957354,244.257541
80.791667,251.832358,244.252717
80.833333,253.776222,244.449227
80.875000,256.298680,244.569273
80.916667,259.683956,244.557119
80.958333,263.861944,244.634546
81.000000,268.271083,244.797687
81.041667,273.715230,244.926621
81.083333,279.187245,244.813399
81.125000,284.693912,244.825458
81.166667,291.148995,244.802907
81.208333,297.164269,244.546274
81.250000,303.492636,244.286873
81.291667,309.090909,243.970124
81.333333,314.804524,243.512164
81.375000,319.907447,243.236383
81.416667,324.833898,242.884892
81.458333,329.158635,242.553518
81.500000,332.439737,241.958907
81.541667,335.458114,241.792150
81.583333,337.611427,241.468058
81.625000,338.654890,241.277182
81.666667,338.993273,241.075468
81.708333,338.507101,241.063701
81.750000,337.216256,241.227539
81.791667,335.056379,241.326164
81.833333,331.888335,241.577626
81.875000,328.362487,241.881036
81.916667,324.155320,242.155111
81.958333,319.372994,242.474057
82.000000,313.694919,242.927530
82.041667,308.167876,243.144663
82.083333,302.048811,243.588597
82.125000,296.079842,243.727706
82.166667,289.878619,243.995864
82.208333,283.719117,244.070118
82.250000,277.971269,244.186854
82.291667,272.826149,244.262521
82.333333,267.963930,244.163557
82.375000,263.533512,244.204166
82.416667,260.006639,244.302697
82.458333,256.764706,244.206711
82.500000,254.918554,244.180968
82.541667,253.326999,244.191696
82.583333,252.697795,244.257903
82.625000,252.938618,244.267374
82.666667,254.218167,244.494021
82.708333,255.947024,244.473407
82.750000,258.791658,244.664408
82.791667,262.059270,244.691415
82.833333,265.836390,244.840186
82.875000,270.764369,244.956310
82.916667,275.616485,245.074525
82.958333,280.757292,245.055354
83.000000,286.755551,244.846712
83.041667,292.276732,244.720060
83.083333,298.165017,244.563468
83.125000,303.912978,244.380748
83.166667,309.689981,243.767003
83.208333,314.848835,243.558264
83.250000,319.939731,243.129087
83.291667,324.418699,242.847026
83.333333,328.273731,242.428966
83.375000,331.297051,242.094632
83.416667,334.219667,241.792783
83.458333,335.923629,241.488819
83.500000,336.845150,241.469177
83.541667,337.275399,241.320319
83.583333,336.304657,241.252245
83.625000,335.021526,241.310972
83.666667,332.765728,241.600993
83.708333,329.707090,241.748964
83.750000,326.246000,242.007895
83.791667,322.069724,242.322474
83.833333,317.292789,242.737257
83.875000,312.155018,242.919257
83.916667,306.532365,243.300207
83.958333,300.648755,243.685270
84.000000,294.619692,243.920000
84.041667,288.738951,244.056382
84.083333,283.106989,244.076245
84.125000,277.744081,244.231007
84.166667,272.822418,244.335044
84.208333,268.313750,244.298701
84.250000,264.516828,244.297130
84.291667,260.933016,244.336779
84.333333,258.357084,244.306338
84.375000,256.290229,244.332432
84.416667,255.312409,244.303441
84.458333,254.954100,244.385562
84.500000,255.266038,244.471069
84.541667,256.288949,244.513735
84.583333,258.428965,244.690028
84.625000,260.768812,244.726682
84.666667,264.333683,244.916370
84.708333,268.027255,244.922882
84.750000,272.465608,245.001693
84.791667,277.211872,245.018800
84.833333,282.436518,244.946285
84.875000,287.788801,244.818608
84.916667,293.648643,244.723873
84.958333,299.087907,244.524228
85.000000,304.507249,244.287420
85.041667,310.229305,243.853476
85.083333,315.057179,243.455089
85.125000,319.493772,243.251003
85.166667,323.675607,242.827455
85.208333,327.565767,242.620573
85.250000,330.355551,242.189024
85.291667,332.622638,241.899412
85.333333,334.385066,241.578749
85.375000,335.013816,241.502407
85.416667,335.046618,241.343392
85.458333,334.482076,241.533556
85.500000,332.846930,241.718995
85.541667,330.454545,241.711847
85.583333,327.696050,241.950936
85.625000,323.926277,242.166186
85.666667,319.838829,242.440231
85.708333,315.037425,242.806087
85.750000,310.047433,243.217454
85.791667,304.708736,243.451799
85.833333,299.152612,243.617236
85.875000,293.501027,244.078439
85.916667,288.076654,244.074188
85.958333,282.815426,244.177562
86.000000,277.556357,244.255718
86.041667,273.046435,244.306760
86.083333,268.913987,244.354086
86.125000,265.056942,244.454714
86.166667,262.037198,244.463939
86.208333,259.574490,244.433000
86.250000,257.967708,244.445208
86.291667,256.852684,244.419476
86.333333,256.652355,244.466236
86.375000,257.045654,244.611215
86.416667,258.622114,244.668291
86.458333,260.607921,244.740360
86.500000,263.249102,244.737587
86.541667,266.432005,244.921147
86.583333,270.584739,245.109401
86.625000,274.629163,244.980145
86.666667,279.353557,244.835719
86.708333,284.134726,244.872096
86.750000,289.475262,244.712786
86.791667,294.992688,244.589032
86.833333,299.987859,244.479446
86.875000,305.349679,244.111135
86.916667,310.625671,243.831080
86.958333,315.099404,243.532567
87.000000,319.386503,243.168183
87.041667,323.401064,242.765957
87.083333,326.730437,242.423961
87.125000,329.299811,242.169221
87.166667,331.309809,241.785969
87.208333,332.588506,241.825496
87.250000,333.401961,241.629328
87.291667,333.190052,241.697824
87.333333,332.180379,241.562591
87.375000,330.614363,241.672893
87.416667,328.458333,241.981436
87.458333,325.345679,242.103909
87.500000,322.026343,242.403651
87.541667,317.895636,242.630918
87.583333,312.974743,243.004517
87.625000,308.410219,243.070335
87.666667,303.300000,243.468595
87.708333,297.600778,243.748669
87.750000,292.651797,243.895704
87.791667,287.365596,244.114819
87.833333,282.202099,244.304589
87.875000,277.355071,244.265172
87.916667,273.062913,244.440388
87.958333,269.226669,244.418828
88.000000,265.612963,244.546502
88.041667,263.015496,244.422107
88.083333,260.861762,244.509223
88.125000,259.400084,244.433493
88.166667,258.790546,244.539706
88.208333,258.728742,244.546714
88.250000,259.219080,244.664837
88.291667,260.630860,244.741644
88.333333,262.563434,244.811277
88.375000,265.163385,244.875786
88.416667,268.416913,244.952973
88.458333,272.230395,245.003805
88.500000,276.433898,245.131568
88.541667,280.949523,245.000848
88.583333,285.737076,244.843220
88.625000,290.883376,244.776081
88.666667,295.843943,244.530126
88.708333,300.921673,244.367650
88.750000,305.862903,243.998302
88.791667,310.840496,243.815908
88.833333,315.094580,243.413390
88.875000,319.242681,243.193042
88.916667,322.801527,242.773325
88.958333,325.668755,242.481203
89.000000,328.154039,242.323106
89.041667,330.017126,241.976608
89.083333,330.909698,241.675495
89.125000,331.452361,241.648767
89.166667,331.115864,241.650540
89.208333,330.222613,241.721060
89.250000,328.541247,241.925530
89.291667,326.014365,242.039196
89.333333,323.193175,242.176215
89.375000,319.747936,242.425888
89.416667,315.500310,242.795657
89.458333,311.292819,243.085638
89.500000,306.552469,243.368724
89.541667,301.654255,243.508797
89.583333,296.486486,243.788735
89.625000,291.382043,243.979773
89.666667,286.615258,244.200206
89.708333,281.536949,244.290416
89.750000,277.188788,244.352844
89.791667,269.669147,244.518289
89.833333,266.451560,244.596778
89.875000,264.248010,244.408672
89.916667,262.039347,244.552532
89.958333,260.751515,244.628840
90.000000,260.276354,244.513860
90.041667,260.356406,244.555018
90.083333,261.038871,244.722466
90.125000,262.489254,244.705647
90.166667,264.728824,244.866414
90.208333,267.359524,245.024846
90.250000,270.685997,244.986293
90.291667,274.401748,245.013214
90.333333,278.282807,244.919016
90.375000,282.696732,244.791171
90.416667,287.419341,244.779596
90.458333,292.143131,244.603195
90.500000,296.968863,244.516840
90.541667,302.126954,244.257921
90.583333,306.688112,244.023221
90.625000,311.203426,243.743255
90.666667,315.087381,243.390880
90.708333,319.076062,243.196493
90.750000,322.297760,242.750211
90.791667,324.996012,242.483417
90.833333,327.430071,242.356363
90.875000,328.505599,241.952924
90.916667,329.579593,241.896924
90.958333,329.891173,241.872066
91.000000,329.273180,241.847749
91.041667,328.424443,241.929191
91.083333,326.529668,241.957261
91.125000,324.038533,242.164022
91.166667,321.030709,242.311006
91.208333,317.680156,242.639071
91.250000,313.395636,242.830795
91.291667,309.297519,243.174082
91.333333,304.621461,243.465942
91.375000,300.043649,243.643773
91.416667,295.251400,243.948766
91.458333,290.513603,244.089927
91.500000,285.713495,244.198728
91.541667,281.300872,244.314992
91.583333,277.054752,244.372521
91.625000,273.251289,244.409738
91.666667,270.114971,244.544251
91.708333,267.106929,244.602689
91.750000,265.014321,244.669365
91.791667,263.380822,244.583928
91.833333,262.255780,244.613913
91.875000,261.906821,244.563903
91.916667,262.336294,244.672377
91.958333,263.267484,244.694063
92.000000,264.726699,244.827898
92.041667,266.738691,244.977278
92.083333,269.622681,245.056071
92.125000,272.475960,245.002741
92.166667,276.226299,245.044115
92.208333,280.287266,244.903748
92.250000,284.363578,244.821717
92.291667,289.159321,244.717480
92.333333,293.721938,244.585147
92.375000,298.143069,244.556825
92.416667,303.112975,244.260140
92.458333,307.301408,243.914036
92.500000,311.568114,243.719029
92.541667,315.351762,243.332560
92.583333,318.992179,243.031494
92.625000,321.964775,242.710399
92.666667,324.247970,242.475536
92.708333,326.297433,242.398455
92.750000,327.737490,242.185363
92.791667,328.288713,242.045521
92.833333,328.413251,242.031677
92.875000,327.835722,242.049221
92.916667,326.369704,241.984914
92.958333,324.240779,242.248975
93.000000,322.141942,242.338223
93.041667,319.320240,242.509820
93.083333,315.575820,242.718383
93.125000,311.879810,242.958420
93.166667,307.667626,243.263677
93.208333,303.162997,243.502984
93.250000,298.509901,243.664604
93.291667,293.825227,244.025763
93.333333,289.404609,244.082832
93.375000,284.934527,244.233272
93.416667,280.872596,244.215719
93.458333,276.919892,244.458083
93.500000,273.494914,244.528130
93.541667,270.704018,244.565244
93.583333,267.922740,244.472124
93.625000,265.942779,244.706770
93.666667,264.520267,244.559131
93.708333,263.928061,244.671435
93.750000,263.626746,244.642404
93.791667,264.086636,244.864250
93.833333,265.051839,244.863294
93.875000,266.663373,244.960261
93.916667,268.726737,244.857053
93.958333,271.589852,244.905497
94.000000,274.776765,244.966716
94.041667,278.180456,245.069016
94.083333,282.086522,244.919643
94.125000,286.441644,244.737132
94.166667,290.681828,244.824230
94.208333,295.125240,244.505654
94.250000,299.373331,244.446470
94.291667,303.727427,244.177627
94.333333,308.138179,243.984999
94.375000,311.873418,243.658861
94.416667,315.399028,243.189903
94.458333,318.843105,243.123305
94.500000,321.406676,242.830989
94.541667,323.681847,242.544182
94.583333,325.189705,242.409091
94.625000,326.315571,242.160896
94.666667,326.723518,242.155482
94.708333,326.661167,242.082904
94.750000,325.888546,242.095826
94.791667,324.383436,242.132720
94.833333,322.600825,242.319794
94.875000,319.951815,242.418085
94.916667,317.157841,242.664077
94.958333,313.319027,242.857347
95.000000,309.743160,243.275623
95.041667,305.794535,243.415862
95.083333,301.539783,243.622418
95.125000,297.111020,243.828836
95.166667,292.738898,244.072985
95.208333,288.382085,244.050476
95.250000,284.216663,244.278478
95.291667,280.429458,244.316715
95.333333,276.724195,244.535508
95.375000,273.586736,244.546943
95.416667,270.967179,244.497507
95.458333,268.444375,244.552310
95.500000,266.779805,244.749533
95.541667,265.426617,244.643449
95.583333,265.064644,244.759094
95.625000,265.027500,244.859583
95.666667,265.526404,244.812565
95.708333,266.798621,244.873616
95.750000,268.487115,244.935051
95.791667,271.070260,244.954488
95.833333,273.595374,245.055379
95.875000,276.579920,244.964503
95.916667,280.122302,244.853788
95.958333,283.785035,244.870006
96.000000,287.887460,244.665332
96.041667,292.154628,244.572548
96.083333,296.339515,244.551949
96.125000,300.374895,244.306981
96.166667,304.595951,244.154787
96.208333,308.439188,243.908101
96.250000,312.152489,243.550095
96.291667,315.524388,243.173540
96.333333,318.478920,243.028660
96.375000,320.823335,242.742656
96.416667,322.768879,242.521115
96.458333,324.258218,242.328096
96.500000,325.078795,242.367574
96.541667,325.313196,242.236701
96.583333,324.985576,242.173913
96.625000,324.056623,242.209321
96.666667,322.534210,242.318882
96.708333,320.359772,242.387431
96.750000,317.973149,242.590521
96.791667,314.769562,242.827939
96.833333,311.697219,243.050875
96.875000,307.965835,243.204787
96.916667,303.962431,243.406077
96.958333,299.797868,243.683272
97.000000,295.677679,243.924427
97.041667,291.444330,244.115044
97.083333,287.396562,244.157175
97.125000,283.312216,244.229055
97.166667,279.974710,244.332504
97.208333,276.585871,244.531386
97.250000,273.581333,244.561258
97.291667,271.216604,244.510404
97.333333,268.977961,244.666323
97.375000,267.704979,244.651245
97.416667,266.642842,244.787456
97.458333,266.224761,244.970295
97.500000,266.589963,244.948355
97.541667,267.166354,244.878883
97.583333,268.528377,244.853194
97.625000,270.535804,244.969012
97.666667,272.566939,244.881626
97.708333,275.365429,245.044053
97.750000,278.559158,244.912842
97.791667,281.952211,244.963368
97.833333,285.814139,244.743025
97.875000,289.607694,244.692243
97.916667,293.536873,244.599241
97.958333,297.334798,244.383344
98.000000,301.684758,244.186733
98.041667,305.597175,243.942243
98.083333,309.069996,243.767865
98.125000,312.500000,243.560720
98.166667,315.518728,243.105043
98.208333,318.371068,242.997310
98.250000,320.206911,242.690048
98.291667,322.165457,242.518972
98.333333,323.190348,242.419635
98.375000,323.840601,242.247840
98.416667,323.844590,242.199959
98.458333,323.470166,242.208735
98.500000,322.438654,242.275339
98.541667,320.607564,242.368442
98.583333,318.684663,242.507566
98.625000,316.051735,242.595976
98.666667,313.003071,242.919943
98.708333,309.558447,243.187640
98.750000,306.048069,243.270337
98.791667,302.244196,243.569246
98.833333,298.013101,243.684340
98.875000,294.205738,244.143648
98.916667,290.368683,244.100249
98.958333,286.523537,244.229840
99.000000,282.843756,244.307534
99.041667,279.538398,244.412619
99.083333,276.479046,244.680083
99.125000,273.782899,244.653597
99.166667,271.544013,244.490822
99.208333,269.858321,244.696638
99.250000,268.556180,244.641490
99.291667,267.928213,244.654458
99.333333,267.750210,244.731108
99.375000,268.034179,244.767666
99.416667,268.854758,244.830342
99.458333,270.517162,245.035161
99.500000,272.269077,244.993483
99.541667,274.705448,245.035684
99.583333,277.207345,244.894858
99.625000,280.375237,244.901874
99.666667,283.769474,244.841672
99.708333,287.505044,244.738966
99.750000,291.222715,244.719443
99.791667,295.090619,244.494788
99.833333,298.819827,244.408967
99.875000,302.958289,244.032020
99.916667,306.391861,243.906650
99.958333,309.639477,243.675799
100.000000,312.813045,243.428334
100.041667,315.570952,243.068239
100.083333,318.165212,242.982544
100.125000,319.908678,242.716322
100.166667,321.414981,242.475650
100.208333,322.421031,242.448147
100.250000,322.650943,242.322190
100.291667,322.670656,242.312216
100.333333,322.018351,242.402680
100.375000,320.512941,242.329325
100.416667,319.039212,242.493738
100.458333,316.821283,242.691176
100.500000,314.140574,242.868033
100.541667,311.353942,243.084440
100.583333,307.996094,243.194490
100.625000,304.208333,243.500413
100.666667,300.715020,243.764742
100.708333,296.869485,243.817526
100.750000,293.003716,244.158960
100.791667,289.154036,244.285626
100.833333,285.698763,244.190103
100.875000,282.180417,244.520417
100.916667,279.220151,244.498324
100.958333,276.432917,244.723958
101.000000,274.051126,244.675573
101.041667,272.098639,244.628063
101.083333,270.771094,244.692565
101.125000,269.670371,244.836653
101.166667,268.947795,244.882280
101.208333,268.990756,244.775630
101.250000,269.730155,245.013860
101.291667,270.930816,244.896646
101.333333,272.107264,245.064823
101.375000,274.330777,245.069223
101.416667,276.544727,245.063776
101.458333,279.346809,244.934681
101.500000,282.313842,244.862003
101.541667,285.848337,244.846854
101.583333,289.083476,244.745077
101.625000,292.810805,244.607627
101.666667,296.486699,244.493722
101.708333,300.103149,244.401818
101.750000,303.646414,244.101266
101.791667,307.075703,243.795728
101.833333,310.522492,243.543823
101.875000,312.958055,243.283598
101.916667,315.598612,242.950378
101.958333,318.109996,242.996654
102.000000,319.511097,242.684464
102.041667,320.515664,242.616035
102.083333,321.435289,242.567208
102.125000,321.581308,242.516511
102.166667,321.200206,242.414227
102.208333,320.154953,242.415125
102.250000,319.256384,242.531244
102.291667,317.160484,242.720639
102.333333,314.775460,242.852097
102.375000,312.252377,243.014675
102.416667,309.173769,243.200869
102.458333,306.063393,243.267868
102.500000,302.685120,243.684915
102.541667,298.896802,243.907600
102.583333,295.432342,244.089443
102.625000,291.677164,244.260688
102.666667,288.017058,244.214479
102.708333,284.598291,244.372316
102.750000,281.430208,244.449375
102.791667,278.691794,244.570683
102.833333,276.322052,244.669960
102.875000,274.360853,244.754856
102.916667,272.373580,244.804375
102.958333,271.390002,244.852774
103.000000,270.589717,244.803568
103.041667,270.413764,244.973823
103.083333,270.641422,244.932304
103.125000,271.274094,244.898115
103.166667,272.060779,245.045532
103.208333,273.935373,245.018832
103.250000,275.919513,245.083476
103.291667,278.225265,244.845860
103.333333,281.000212,245.037375
103.375000,283.961019,244.833797
103.416667,287.403524,244.748886
103.458333,290.844236,244.835926
103.500000,294.228093,244.518353
103.541667,297.809534,244.332198
103.583333,301.212811,244.253266
103.625000,304.493350,244.042432
103.666667,307.859898,243.702416
103.708333,310.954728,243.468162
103.750000,313.181970,243.263564
103.791667,315.471761,242.998530
103.833333,317.529838,243.023829
103.875000,319.135146,242.684519
103.916667,319.721726,242.613820
103.958333,320.037374,242.568449
104.000000,320.036510,242.533210
104.041667,319.620368,242.554544
104.083333,318.840058,242.619491
104.125000,317.261690,242.671452
104.166667,315.165773,242.801856
104.208333,312.925026,242.971370
104.250000,310.440520,243.124742
104.291667,307.296005,243.278410
104.333333,304.183834,243.478342
104.375000,300.690194,243.824276
104.416667,297.301390,243.977183
104.458333,294.009826,244.179385
104.500000,290.557608,244.250997
104.541667,287.170288,244.465107
104.583333,283.894142,244.481172
104.625000,281.005447,244.588728
104.666667,278.354791,244.682743
104.708333,276.202020,244.666035
104.750000,274.503273,244.708765
104.791667,272.698742,244.663522
104.833333,271.729764,244.828204
104.875000,271.366364,244.759349
104.916667,271.331362,244.881943
104.958333,271.640552,244.923355
105.000000,272.228063,245.011657
105.041667,274.035523,244.950139
105.083333,275.641899,244.995316
105.125000,277.496178,245.014437
105.166667,280.101583,244.926433
105.208333,282.792641,244.724798
105.250000,286.066032,244.837884
105.291667,289.070190,244.787717
105.333333,292.200893,244.496811
105.375000,295.712227,244.410892
105.416667,299.180055,244.366716
105.458333,302.476700,244.124685
105.500000,305.647395,243.894324
105.541667,308.640345,243.659086
105.583333,311.290500,243.533079
105.625000,313.294277,243.164996
105.666667,315.595584,243.003155
105.708333,317.137824,242.890155
105.750000,318.356728,242.893272
105.791667,319.179670,242.680820
105.833333,319.327227,242.533722
105.875000,319.191272,242.528712
105.916667,318.463430,242.592562
105.958333,317.274841,242.797984
106.000000,315.453187,242.805688
106.041667,313.460920,242.939163
106.083333,311.383333,243.137083
106.125000,308.642516,243.221715
106.166667,305.478397,243.486746
106.208333,302.569275,243.729300
106.250000,299.041338,243.837557
106.291667,295.934382,244.011111
106.333333,292.597500,244.166875
106.375000,288.948413,244.370927
106.416667,286.305226,244.427441
106.458333,283.273799,244.516849
106.500000,280.585793,244.625000
106.541667,278.032725,244.727711
106.583333,276.167509,244.651707
106.625000,274.633842,244.883100
106.666667,273.227944,244.865344
106.708333,272.438556,244.736064
106.750000,272.149080,244.991119
106.791667,272.208721,245.000000
106.833333,272.747990,245.053745
106.875000,274.078591,245.095985
106.916667,275.455961,244.972062
106.958333,277.229140,245.022872
107.000000,279.574946,244.926124
107.041667,281.899083,244.925539
107.083333,284.419669,244.675922
107.125000,287.613545,244.737143
107.166667,290.733049,244.749680
107.208333,293.955617,244.517520
107.250000,297.068667,244.412423
107.291667,300.356931,244.312421
107.333333,303.463933,243.953312
107.375000,306.474270,243.804033
107.416667,309.077808,243.663878
107.458333,311.644369,243.430567
107.500000,313.602209,243.149198
107.541667,315.473078,242.906767
107.583333,316.832083,242.925833
107.625000,318.032940,242.851461
107.666667,318.603703,242.742251
107.708333,318.336431,242.724494
107.750000,317.055761,242.826132
107.791667,315.582278,242.745383
107.833333,313.915251,242.972027
107.875000,311.959684,243.082086
107.916667,309.330095,243.214345
107.958333,306.851452,243.414523
108.000000,303.712323,243.681724
108.041667,300.722245,243.829938
108.083333,297.399002,243.917914
108.125000,294.331733,244.194154
108.166667,291.221086,244.376409
108.208333,287.898660,244.378559
108.250000,285.191383,244.336750
108.291667,282.458193,244.550465
108.333333,280.070057,244.660055
108.375000,277.977580,244.626692
108.416667,276.196749,244.841883
108.458333,274.925433,244.832277
108.500000,273.995531,244.975740
108.541667,273.335815,244.984475
108.583333,273.196070,244.976970
108.625000,273.598000,245.005533
108.666667,274.377350,244.991239
108.708333,275.529487,244.944444
108.750000,276.875847,245.003602
108.791667,278.916898,244.908994
108.833333,280.986179,244.961514
108.875000,283.568318,244.895389
108.916667,286.670498,244.751596
108.958333,289.250107,244.685217
109.000000,292.316553,244.558874
109.041667,295.494672,244.306692
109.083333,298.566364,244.413378
109.125000,301.797886,244.215011
109.166667,304.272136,243.937893
109.208333,307.303768,243.648815
109.250000,309.624372,243.452889
109.291667,312.011309,243.339267
109.333333,313.688165,243.127948
109.375000,315.150010,243.000000
109.416667,316.400915,242.876482
109.458333,317.213887,242.863402
109.500000,317.401316,242.763158
109.541667,317.247786,242.792173
109.583333,316.499276,242.869080
109.625000,315.534472,242.727140
109.666667,314.113533,242.957866
109.708333,312.167672,243.024131
109.750000,310.079792,243.241875
109.791667,307.615641,243.272255
109.833333,304.732626,243.402830
109.875000,302.324363,243.778928
109.916667,298.893244,244.062969
109.958333,295.995819,243.953595
110.000000,292.918094,244.292311
110.041667,289.969351,244.347073
110.083333,287.154589,244.488553
110.125000,284.121627,244.478078
110.166667,281.788295,244.651384
110.208333,279.813325,244.445722
110.250000,277.705708,244.551374
110.291667,276.203688,244.810937
110.333333,275.171410,244.796517
110.375000,274.545106,244.743830
110.416667,274.272067,244.767685
110.458333,274.285806,244.914365
110.500000,274.702218,245.094070
110.541667,275.625879,244.981027
110.583333,276.764119,244.752866
110.625000,278.537790,244.643815
110.666667,280.399658,244.986336
110.708333,282.796292,244.777967
110.750000,285.367906,244.673751
110.791667,287.941426,244.545628
110.833333,291.033596,244.752073
110.875000,293.909806,244.495852
110.916667,296.794492,244.421610
110.958333,299.797117,244.056392
111.000000,302.815188,243.941892
111.041667,305.510286,243.762884
111.083333,307.997886,243.604440
111.125000,310.404385,243.418090
111.166667,312.150063,243.261984
111.208333,313.797129,243.046192
111.250000,314.904979,242.919502
111.291667,315.750470,242.808937
111.333333,316.296289,242.872901
111.375000,316.283992,242.797505
111.416667,315.966432,242.752176
111.458333,315.116999,242.803408
111.500000,314.001246,242.979859
111.541667,312.392746,243.013264
111.583333,310.674953,243.063714
111.625000,308.476052,243.164307
111.666667,305.834585,243.651648
111.708333,303.230593,243.652337
111.750000,300.167015,243.822324
111.791667,297.207744,243.760408
111.833333,294.362555,244.298476
111.875000,291.930699,244.501162
111.916667,288.660960,244.393528
111.958333,285.990582,244.252198
112.000000,283.647232,244.508104
112.041667,281.252462,244.726587
112.083333,279.440567,244.871193
112.125000,277.562275,244.666949
112.166667,276.291992,244.616311
112.208333,275.417748,244.930624
112.250000,275.038396,244.925541
112.291667,274.979513,245.050149
112.333333,275.201611,244.955056
112.375000,275.927749,244.824808
112.416667,276.804749,244.820649
112.458333,278.117062,245.045301
112.500000,280.338307,245.010446
112.541667,282.216233,244.811674
112.583333,284.459546,244.624973
112.625000,287.238711,244.688573
112.666667,289.957960,244.646180
112.708333,292.506675,244.546726
112.750000,295.619766,244.333688
112.791667,298.232154,244.238932
112.833333,300.996220,244.149097
112.875000,303.733025,243.981921
112.916667,306.355715,243.744475
112.958333,308.822344,243.370853
113.000000,310.903789,243.302105
113.041667,312.469801,243.307628
113.083333,313.815024,243.136849
113.125000,314.797837,242.880408
113.166667,315.350156,242.826694
113.208333,315.643661,242.744579
113.250000,315.469684,242.763704
113.291667,314.786916,242.947871
113.333333,313.940702,243.069215
113.375000,312.791960,242.945089
113.416667,311.084898,243.086149
113.458333,308.910603,243.383784
113.500000,306.664583,243.548333
113.541667,304.037207,243.596781
113.583333,301.639229,243.759693
113.625000,298.648969,244.115136
113.666667,295.990768,244.124003
113.708333,293.125000,244.263400
113.750000,290.469582,244.347698
113.791667,287.557680,244.420466
113.833333,284.950902,244.533151
113.875000,282.412271,244.729775
113.916667,280.689058,244.881918
113.958333,278.985147,244.783365
114.000000,277.473384,244.682721
114.041667,276.720244,244.763851
114.083333,275.953251,245.001062
114.125000,275.779859,245.018522
114.166667,275.983648,244.964111
114.208333,276.117822,244.959102
114.250000,277.022448,244.769801
114.291667,278.243197,244.943878
114.333333,279.938936,244.945532
114.375000,281.608335,245.014884
114.416667,283.801961,244.759326
114.458333,286.652692,244.771866
114.500000,288.482211,244.779119
114.541667,291.609445,244.545203
114.583333,294.274894,244.447234
114.625000,296.890316,244.348842
114.666667,299.685919,244.183179
114.708333,302.489144,244.060125
114.750000,304.750422,243.950042
114.791667,307.173786,243.676298
114.833333,309.113945,243.644156
114.875000,311.278211,243.387471
114.916667,312.620611,243.192811
114.958333,313.713900,243.084770
115.000000,314.492937,243.032821
115.041667,314.719517,242.952351
115.083333,314.778492,242.946540
115.125000,314.352294,243.048370
115.166667,313.446949,243.040538
115.208333,312.471531,243.194656
115.250000,311.051540,243.208883
115.291667,309.205266,243.401617
115.333333,307.115465,243.615256
115.375000,304.447516,243.794845
115.416667,302.531924,243.910655
115.458333,299.768909,243.960301
115.500000,296.712317,244.012317
115.541667,294.198155,244.379954
115.583333,291.766173,244.772516
115.625000,288.761366,244.518751
115.666667,286.739094,244.469589
115.708333,284.054327,244.473363
115.750000,281.828728,244.797089
115.791667,280.283266,244.700233
115.833333,278.923274,244.566496
115.875000,277.699747,244.421453
115.916667,276.778952,244.552409
115.958333,276.219248,244.553431
